pair_id,pair_type,confidence,doc_a_id,doc_b_id,doc_id,folder_code,score,scenario_a,scenario_b,scenario,layout_a,layout_b,layout,items_a,items_b,ru_items,kk_items,mtime_delta_hours,earlier_mtime_doc,filename_lang_a,filename_lang_b,date_overlap,stem_similarity,kk_after_ru,relation,drift_score,source_language_hint
P1190,separate_files,weak,7763f459b614,1e249cb4812e,,7378d7fd,0.481,S_COMMISSION,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,6,,,3.5,1e249cb4812e,ru,ru,1.0,0.0,,,,unknown
P1191,separate_files,probable,7763f459b614,a7ae90f0c97a,,7378d7fd,0.686,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,186.8,7763f459b614,ru,ru,1.0,0.0,,,,unknown
P1192,separate_files,weak,7763f459b614,0b51b7c0f095,,7378d7fd,0.481,S_COMMISSION,S_PAID_SERVICES,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,8,,,3.0,0b51b7c0f095,ru,ru,1.0,0.0,,,,unknown
P1193,separate_files,weak,fa64c0ed45d2,306dc221ba6c,,7378d7fd,0.482,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,3,4,,,187.0,306dc221ba6c,ru,ru,1.0,0.0,,,,unknown
P1194,separate_files,weak,fa64c0ed45d2,a9cd6aa60fa3,,7378d7fd,0.481,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,3,4,,,190.1,a9cd6aa60fa3,ru,ru,1.0,0.0,,,,unknown
P1195,separate_files,weak,fa64c0ed45d2,5a0e7f9a7d02,,7378d7fd,0.478,S_COMMISSION,S_PAID_SERVICES,,bilingual_kk_after_ru,bilingual_kk_after_ru,,3,8,,,187.9,5a0e7f9a7d02,ru,ru,1.0,0.0,,,,unknown
P1196,separate_files,weak,fa64c0ed45d2,92d5e3dc5017,,7378d7fd,0.493,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,3,4,,,0.2,fa64c0ed45d2,ru,ru,1.0,0.0,,,,unknown
P1197,separate_files,weak,fa64c0ed45d2,d94d87a13561,,7378d7fd,0.459,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,3,4,,,546.7,d94d87a13561,ru,ru,1.0,0.0,,,,unknown
P1198,separate_files,probable,fa64c0ed45d2,60710675913d,,7378d7fd,0.659,S_COMMISSION,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,3,3,,,546.5,60710675913d,ru,ru,1.0,0.0,,,,unknown
P1199,separate_files,weak,fa64c0ed45d2,4489086b238c,,7378d7fd,0.479,S_COMMISSION,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,3,4,,,187.5,4489086b238c,ru,ru,1.0,0.0,,,,unknown
P1200,separate_files,weak,fa64c0ed45d2,011fa608e786,,7378d7fd,0.498,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,3,4,,,1.7,fa64c0ed45d2,ru,ru,1.0,0.0,,,,unknown
P1201,separate_files,weak,fa64c0ed45d2,1e249cb4812e,,7378d7fd,0.474,S_COMMISSION,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,3,6,,,190.2,1e249cb4812e,ru,ru,1.0,0.0,,,,unknown
P1202,separate_files,weak,fa64c0ed45d2,a7ae90f0c97a,,7378d7fd,0.494,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,3,4,,,0.1,fa64c0ed45d2,ru,ru,1.0,0.0,,,,unknown
P1203,separate_files,weak,fa64c0ed45d2,0b51b7c0f095,,7378d7fd,0.475,S_COMMISSION,S_PAID_SERVICES,,bilingual_kk_after_ru,bilingual_kk_after_ru,,3,8,,,189.7,0b51b7c0f095,ru,ru,1.0,0.0,,,,unknown
P1204,separate_files,weak,530b22dd3f1e,306dc221ba6c,,7378d7fd,0.49,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,0.6,530b22dd3f1e,ru,ru,0.0,0.0,,,,unknown
P1205,separate_files,weak,530b22dd3f1e,a9cd6aa60fa3,,7378d7fd,0.488,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,2.4,a9cd6aa60fa3,ru,ru,0.0,0.0,,,,unknown
P1206,separate_files,weak,530b22dd3f1e,92d5e3dc5017,,7378d7fd,0.475,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,187.8,530b22dd3f1e,ru,ru,0.0,0.0,,,,unknown
P1207,separate_files,weak,530b22dd3f1e,d94d87a13561,,7378d7fd,0.466,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,359.0,d94d87a13561,ru,ru,0.0,0.0,,,,unknown
P1208,separate_files,weak,530b22dd3f1e,4489086b238c,,7378d7fd,0.487,S_COMMISSION,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,0.1,530b22dd3f1e,ru,ru,0.0,0.0,,,,unknown
P1209,separate_files,weak,530b22dd3f1e,011fa608e786,,7378d7fd,0.48,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,189.3,530b22dd3f1e,ru,ru,0.0,0.0,,,,unknown
P1210,separate_files,weak,530b22dd3f1e,a7ae90f0c97a,,7378d7fd,0.475,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,187.7,530b22dd3f1e,ru,ru,0.0,0.0,,,,unknown
P1211,separate_files,probable,306dc221ba6c,a9cd6aa60fa3,,7378d7fd,0.698,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,3.1,a9cd6aa60fa3,ru,ru,1.0,0.0,,,,unknown
P1212,separate_files,weak,306dc221ba6c,5a0e7f9a7d02,,7378d7fd,0.486,S_COMMISSION,S_PAID_SERVICES,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,8,,,0.9,5a0e7f9a7d02,ru,ru,1.0,0.0,,,,unknown
P1213,separate_files,probable,306dc221ba6c,92d5e3dc5017,,7378d7fd,0.685,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,187.2,306dc221ba6c,ru,ru,1.0,0.0,,,,unknown
P1214,separate_files,probable,306dc221ba6c,d94d87a13561,,7378d7fd,0.674,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,359.7,d94d87a13561,ru,ru,1.0,0.0,,,,unknown
P1215,separate_files,weak,306dc221ba6c,60710675913d,,7378d7fd,0.468,S_COMMISSION,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,3,,,359.5,60710675913d,ru,ru,1.0,0.0,,,,unknown
P1216,separate_files,probable,306dc221ba6c,4489086b238c,,7378d7fd,0.697,S_COMMISSION,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,0.5,4489086b238c,ru,ru,1.0,0.0,,,,unknown
P1217,separate_files,probable,306dc221ba6c,011fa608e786,,7378d7fd,0.684,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,188.6,306dc221ba6c,ru,ru,1.0,0.0,,,,unknown
P1218,separate_files,weak,306dc221ba6c,1e249cb4812e,,7378d7fd,0.483,S_COMMISSION,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,6,,,3.2,1e249cb4812e,ru,ru,1.0,0.0,,,,unknown
P1219,separate_files,probable,306dc221ba6c,a7ae90f0c97a,,7378d7fd,0.685,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,187.1,306dc221ba6c,ru,ru,1.0,0.0,,,,unknown
P1220,separate_files,weak,306dc221ba6c,0b51b7c0f095,,7378d7fd,0.484,S_COMMISSION,S_PAID_SERVICES,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,8,,,2.7,0b51b7c0f095,ru,ru,1.0,0.0,,,,unknown
P1221,separate_files,weak,a9cd6aa60fa3,5a0e7f9a7d02,,7378d7fd,0.485,S_COMMISSION,S_PAID_SERVICES,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,8,,,2.2,a9cd6aa60fa3,ru,ru,1.0,0.0,,,,unknown
P1222,separate_files,probable,a9cd6aa60fa3,92d5e3dc5017,,7378d7fd,0.686,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,190.3,a9cd6aa60fa3,ru,ru,1.0,0.0,,,,unknown
P1223,separate_files,probable,a9cd6aa60fa3,d94d87a13561,,7378d7fd,0.672,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,356.6,d94d87a13561,ru,ru,1.0,0.0,,,,unknown
P1224,separate_files,weak,a9cd6aa60fa3,60710675913d,,7378d7fd,0.466,S_COMMISSION,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,3,,,356.5,60710675913d,ru,ru,1.0,0.0,,,,unknown
P1225,separate_files,probable,a9cd6aa60fa3,4489086b238c,,7378d7fd,0.698,S_COMMISSION,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,2.5,a9cd6aa60fa3,ru,ru,1.0,0.0,,,,unknown
P1226,separate_files,probable,a9cd6aa60fa3,011fa608e786,,7378d7fd,0.682,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,191.7,a9cd6aa60fa3,ru,ru,1.0,0.0,,,,unknown
P1227,separate_files,weak,a9cd6aa60fa3,1e249cb4812e,,7378d7fd,0.481,S_COMMISSION,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,6,,,0.1,1e249cb4812e,ru,ru,1.0,0.0,,,,unknown
P1228,separate_files,probable,a9cd6aa60fa3,a7ae90f0c97a,,7378d7fd,0.687,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,190.2,a9cd6aa60fa3,ru,ru,1.0,0.0,,,,unknown
P1229,separate_files,weak,a9cd6aa60fa3,0b51b7c0f095,,7378d7fd,0.482,S_COMMISSION,S_PAID_SERVICES,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,8,,,0.3,a9cd6aa60fa3,ru,ru,1.0,0.0,,,,unknown
P1230,separate_files,weak,5a0e7f9a7d02,92d5e3dc5017,,7378d7fd,0.471,S_PAID_SERVICES,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,8,4,,,188.1,5a0e7f9a7d02,ru,ru,1.0,0.0,,,,unknown
P1231,separate_files,weak,5a0e7f9a7d02,d94d87a13561,,7378d7fd,0.463,S_PAID_SERVICES,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,8,4,,,358.8,d94d87a13561,ru,ru,1.0,0.0,,,,unknown
P1232,separate_files,weak,5a0e7f9a7d02,60710675913d,,7378d7fd,0.468,S_PAID_SERVICES,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,8,3,,,358.7,60710675913d,ru,ru,1.0,0.0,,,,unknown
P1233,separate_files,weak,5a0e7f9a7d02,4489086b238c,,7378d7fd,0.483,S_PAID_SERVICES,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,8,4,,,0.4,5a0e7f9a7d02,ru,ru,1.0,0.0,,,,unknown
P1234,separate_files,weak,5a0e7f9a7d02,011fa608e786,,7378d7fd,0.476,S_PAID_SERVICES,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,8,4,,,189.5,5a0e7f9a7d02,ru,ru,1.0,0.0,,,,unknown
P1235,separate_files,weak,5a0e7f9a7d02,1e249cb4812e,,7378d7fd,0.496,S_PAID_SERVICES,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,8,6,,,2.3,1e249cb4812e,ru,ru,1.0,0.0,,,,unknown
P1236,separate_files,weak,5a0e7f9a7d02,a7ae90f0c97a,,7378d7fd,0.472,S_PAID_SERVICES,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,8,4,,,188.0,5a0e7f9a7d02,ru,ru,1.0,0.0,,,,unknown
P1237,separate_files,probable,5a0e7f9a7d02,0b51b7c0f095,,7378d7fd,0.697,S_PAID_SERVICES,S_PAID_SERVICES,,bilingual_kk_after_ru,bilingual_kk_after_ru,,8,8,,,1.8,0b51b7c0f095,ru,ru,1.0,0.0,,,,unknown
P1238,separate_files,weak,5a0e7f9a7d02,5794b1c57340,,mixed,0.425,S_PAID_SERVICES,S_REGULATION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,8,8,,,9576.8,5a0e7f9a7d02,ru,translation_marker,0.5,0.0,,,,ru_first
P1239,separate_files,probable,92d5e3dc5017,d94d87a13561,,7378d7fd,0.658,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,546.9,d94d87a13561,ru,ru,1.0,0.0,,,,unknown
P1240,separate_files,weak,92d5e3dc5017,60710675913d,,7378d7fd,0.453,S_COMMISSION,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,3,,,546.7,60710675913d,ru,ru,1.0,0.0,,,,unknown
P1241,separate_files,probable,92d5e3dc5017,4489086b238c,,7378d7fd,0.686,S_COMMISSION,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,187.7,4489086b238c,ru,ru,1.0,0.0,,,,unknown
P1242,separate_files,probable,92d5e3dc5017,011fa608e786,,7378d7fd,0.695,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,1.5,92d5e3dc5017,ru,ru,1.0,0.0,,,,unknown
P1243,separate_files,weak,92d5e3dc5017,1e249cb4812e,,7378d7fd,0.468,S_COMMISSION,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,6,,,190.4,1e249cb4812e,ru,ru,1.0,0.0,,,,unknown
P1244,separate_files,probable,92d5e3dc5017,a7ae90f0c97a,,7378d7fd,0.7,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,0.1,a7ae90f0c97a,ru,ru,1.0,0.0,,,,unknown
P1245,separate_files,weak,92d5e3dc5017,0b51b7c0f095,,7378d7fd,0.469,S_COMMISSION,S_PAID_SERVICES,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,8,,,189.9,0b51b7c0f095,ru,ru,1.0,0.0,,,,unknown
P1246,separate_files,weak,d94d87a13561,60710675913d,,7378d7fd,0.494,S_COMMISSION,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,3,,,0.1,d94d87a13561,ru,ru,1.0,0.0,,,,unknown
P1247,separate_files,probable,d94d87a13561,4489086b238c,,7378d7fd,0.67,S_COMMISSION,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,359.2,d94d87a13561,ru,ru,1.0,0.0,,,,unknown
P1248,separate_files,probable,d94d87a13561,011fa608e786,,7378d7fd,0.66,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,548.3,d94d87a13561,ru,ru,1.0,0.0,,,,unknown
P1249,separate_files,weak,d94d87a13561,1e249cb4812e,,7378d7fd,0.459,S_COMMISSION,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,6,,,356.5,d94d87a13561,ru,ru,1.0,0.0,,,,unknown
P1250,separate_files,probable,d94d87a13561,a7ae90f0c97a,,7378d7fd,0.659,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,546.8,d94d87a13561,ru,ru,1.0,0.0,,,,unknown
P1251,separate_files,weak,d94d87a13561,0b51b7c0f095,,7378d7fd,0.46,S_COMMISSION,S_PAID_SERVICES,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,8,,,356.9,d94d87a13561,ru,ru,1.0,0.0,,,,unknown
P1252,separate_files,weak,60710675913d,4489086b238c,,7378d7fd,0.548,S_CLINICAL,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,3,4,,,359.0,60710675913d,ru,ru,1.0,0.33,,,,unknown
P1253,separate_files,weak,60710675913d,011fa608e786,,7378d7fd,0.458,S_CLINICAL,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,3,4,,,548.2,60710675913d,ru,ru,1.0,0.0,,,,unknown
P1254,separate_files,weak,60710675913d,1e249cb4812e,,7378d7fd,0.465,S_CLINICAL,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,3,6,,,356.4,60710675913d,ru,ru,1.0,0.0,,,,unknown
P1255,separate_files,weak,60710675913d,a7ae90f0c97a,,7378d7fd,0.453,S_CLINICAL,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,3,4,,,546.6,60710675913d,ru,ru,1.0,0.0,,,,unknown
P1256,separate_files,weak,60710675913d,0b51b7c0f095,,7378d7fd,0.466,S_CLINICAL,S_PAID_SERVICES,,bilingual_kk_after_ru,bilingual_kk_after_ru,,3,8,,,356.8,60710675913d,ru,ru,1.0,0.0,,,,unknown
P1257,separate_files,probable,4489086b238c,011fa608e786,,7378d7fd,0.681,S_CLINICAL,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,189.2,4489086b238c,ru,ru,1.0,0.0,,,,unknown
P1258,separate_files,weak,4489086b238c,1e249cb4812e,,7378d7fd,0.48,S_CLINICAL,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,6,,,2.6,1e249cb4812e,ru,ru,1.0,0.0,,,,unknown
P1259,separate_files,probable,4489086b238c,a7ae90f0c97a,,7378d7fd,0.685,S_CLINICAL,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,187.6,4489086b238c,ru,ru,1.0,0.0,,,,unknown
P1260,separate_files,weak,4489086b238c,0b51b7c0f095,,7378d7fd,0.481,S_CLINICAL,S_PAID_SERVICES,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,8,,,2.2,0b51b7c0f095,ru,ru,1.0,0.0,,,,unknown
P1261,separate_files,weak,011fa608e786,1e249cb4812e,,7378d7fd,0.472,S_COMMISSION,S_CLINICAL,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,6,,,191.8,1e249cb4812e,ru,ru,1.0,0.0,,,,unknown
P1262,separate_files,probable,011fa608e786,a7ae90f0c97a,,7378d7fd,0.695,S_COMMISSION,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,4,,,1.5,a7ae90f0c97a,ru,ru,1.0,0.0,,,,unknown
P1263,separate_files,weak,011fa608e786,0b51b7c0f095,,7378d7fd,0.473,S_COMMISSION,S_PAID_SERVICES,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,8,,,191.4,0b51b7c0f095,ru,ru,1.0,0.0,,,,unknown
P1264,separate_files,weak,1e249cb4812e,a7ae90f0c97a,,7378d7fd,0.468,S_CLINICAL,S_COMMISSION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,6,4,,,190.3,1e249cb4812e,ru,ru,1.0,0.0,,,,unknown
P1265,separate_files,weak,1e249cb4812e,0b51b7c0f095,,7378d7fd,0.499,S_CLINICAL,S_PAID_SERVICES,,bilingual_kk_after_ru,bilingual_kk_after_ru,,6,8,,,0.4,1e249cb4812e,ru,ru,1.0,0.0,,,,unknown
P1266,separate_files,weak,1e249cb4812e,fe3d63488961,,mixed,0.432,S_CLINICAL,S_PAID_SERVICES,,bilingual_kk_after_ru,bilingual_ru_after_kk,,6,6,,,9246.1,1e249cb4812e,ru,translation_marker,0.5,0.0,,,,ru_first
P1267,separate_files,weak,a7ae90f0c97a,0b51b7c0f095,,7378d7fd,0.469,S_COMMISSION,S_PAID_SERVICES,,bilingual_kk_after_ru,bilingual_kk_after_ru,,4,8,,,189.8,0b51b7c0f095,ru,ru,1.0,0.0,,,,unknown
P1268,separate_files,weak,0b51b7c0f095,5794b1c57340,,mixed,0.428,S_PAID_SERVICES,S_REGULATION,,bilingual_kk_after_ru,bilingual_kk_after_ru,,8,8,,,9578.6,0b51b7c0f095,ru,translation_marker,0.5,0.0,,,,ru_first
P1269,separate_files,probable,23673f840b1c,709eba309f60,,e7d74a74,0.655,S_EVENT,S_EVENT,,bilingual_kk_after_ru,bilingual_kk_after_ru,,16,16,,,1513.4,23673f840b1c,translation_marker,kk,0.4,0.2,,,,unknown
P1270,separate_files,weak,23673f840b1c,c0f1acc7f755,,e7d74a74,0.41,S_EVENT,S_EVENT,,bilingual_kk_after_ru,bilingual_kk_after_ru,,16,28,,,197.1,23673f840b1c,translation_marker,translation_marker,0.25,0.29,,,,unknown
P1271,separate_files,weak,709eba309f60,c0f1acc7f755,,e7d74a74,0.384,S_EVENT,S_EVENT,,bilingual_kk_after_ru,bilingual_kk_after_ru,,16,28,,,1316.3,c0f1acc7f755,kk,translation_marker,0.29,0.12,,,,unknown
P1272,separate_files,weak,709eba309f60,31d6f01a2183,,e7d74a74,0.385,S_EVENT,S_ACCOUNTING,,bilingual_kk_after_ru,bilingual_ru_after_kk,,16,28,,,2835.6,31d6f01a2183,kk,translation_marker,0.2,0.14,,,,unknown
P1273,separate_files,weak,c0f1acc7f755,31d6f01a2183,,e7d74a74,0.513,S_EVENT,S_ACCOUNTING,,bilingual_kk_after_ru,bilingual_ru_after_kk,,28,28,,,1519.3,31d6f01a2183,translation_marker,translation_marker,0.15,0.1,,,,unknown
P1274,separate_files,probable,63bc8b8d9cd4,ebbbc5797a40,,495a3d96,0.556,S_DISCIPLINE,S_PROCUREMENT,,bilingual_ru_after_kk,bilingual_ru_after_kk,,8,8,,,1413.1,ebbbc5797a40,translation_marker,translation_marker,0.0,0.33,,,,unknown
P1275,separate_files,weak,63bc8b8d9cd4,6f34a6dde40b,,495a3d96,0.4,S_DISCIPLINE,S_DISCIPLINE,,bilingual_ru_after_kk,bilingual_ru_after_kk,,8,10,,,597.6,63bc8b8d9cd4,translation_marker,translation_marker,0.33,0.29,,,,unknown
P1276,separate_files,probable,63bc8b8d9cd4,d3267101d255,,495a3d96,0.588,S_DISCIPLINE,S_DISCIPLINE,,bilingual_ru_after_kk,bilingual_ru_after_kk,,8,8,,,577.6,63bc8b8d9cd4,translation_marker,translation_marker,0.25,0.29,,,,unknown
P1277,separate_files,probable,63bc8b8d9cd4,54c7c816e5b3,,495a3d96,0.602,S_DISCIPLINE,S_DISCIPLINE,,bilingual_ru_after_kk,bilingual_ru_after_kk,,8,8,,,597.5,63bc8b8d9cd4,translation_marker,translation_marker,0.5,0.29,,,,unknown
P1278,separate_files,weak,63bc8b8d9cd4,537954a29ca0,,495a3d96,0.389,S_DISCIPLINE,S_DISCIPLINE,,bilingual_ru_after_kk,bilingual_ru_after_kk,,8,6,,,1153.6,63bc8b8d9cd4,translation_marker,translation_marker,0.25,0.33,,,,unknown
P1279,separate_files,weak,63bc8b8d9cd4,3cc0d8d70756,,495a3d96,0.439,S_DISCIPLINE,S_PROCUREMENT,,bilingual_ru_after_kk,bilingual_ru_after_kk,,8,6,,,263.1,3cc0d8d70756,translation_marker,translation_marker,0.0,0.5,,,,unknown
P1280,separate_files,weak,63bc8b8d9cd4,8b3fb2bdd287,,mixed,0.494,S_DISCIPLINE,S_CLINICAL,,bilingual_ru_after_kk,bilingual_ru_after_kk,,8,8,,,240.2,8b3fb2bdd287,translation_marker,ru,0.5,0.11,,,,kk_first
P1281,separate_files,weak,ebbbc5797a40,d3267101d255,,495a3d96,0.53,S_PROCUREMENT,S_DISCIPLINE,,bilingual_ru_after_kk,bilingual_ru_after_kk,,8,8,,,1990.6,ebbbc5797a40,translation_marker,translation_marker,0.0,0.29,,,,unknown
P1282,separate_files,weak,ebbbc5797a40,54c7c816e5b3,,495a3d96,0.514,S_PROCUREMENT,S_DISCIPLINE,,bilingual_ru_after_kk,bilingual_ru_after_kk,,8,8,,,2010.6,ebbbc5797a40,translation_marker,translation_marker,0.0,0.29,,,,unknown
P1283,separate_files,weak,ebbbc5797a40,537954a29ca0,,495a3d96,0.414,S_PROCUREMENT,S_DISCIPLINE,,bilingual_ru_after_kk,bilingual_ru_after_kk,,8,6,,,2566.7,ebbbc5797a40,translation_marker,translation_marker,0.0,0.6,,,,unknown
P1284,separate_files,weak,ebbbc5797a40,3cc0d8d70756,,495a3d96,0.508,S_PROCUREMENT,S_PROCUREMENT,,bilingual_ru_after_kk,bilingual_ru_after_kk,,8,6,,,1150.0,ebbbc5797a40,translation_marker,translation_marker,1.0,0.29,,,,unknown
P1285,separate_files,weak,6f34a6dde40b,d3267101d255,,495a3d96,0.404,S_DISCIPLINE,S_DISCIPLINE,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,8,,,20.0,d3267101d255,translation_marker,translation_marker,0.25,0.25,,,,unknown
P1286,separate_files,weak,6f34a6dde40b,54c7c816e5b3,,495a3d96,0.447,S_DISCIPLINE,S_DISCIPLINE,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,8,,,0.0,54c7c816e5b3,translation_marker,translation_marker,0.5,0.25,,,,unknown
P1287,separate_files,weak,6f34a6dde40b,537954a29ca0,,495a3d96,0.381,S_DISCIPLINE,S_DISCIPLINE,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,6,,,556.1,6f34a6dde40b,translation_marker,translation_marker,0.25,0.29,,,,unknown
P1288,separate_files,weak,6f34a6dde40b,04d8fcd38744,,mixed,0.389,S_DISCIPLINE,S_PAID_SERVICES,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,3453.6,04d8fcd38744,translation_marker,ru,0.25,0.0,,,,kk_first
P1289,separate_files,probable,d3267101d255,54c7c816e5b3,,495a3d96,0.596,S_DISCIPLINE,S_DISCIPLINE,,bilingual_ru_after_kk,bilingual_ru_after_kk,,8,8,,,20.0,d3267101d255,translation_marker,translation_marker,0.33,0.25,,,,unknown
P1290,separate_files,weak,d3267101d255,8b3fb2bdd287,,mixed,0.415,S_DISCIPLINE,S_CLINICAL,,bilingual_ru_after_kk,bilingual_ru_after_kk,,8,8,,,817.7,8b3fb2bdd287,translation_marker,ru,0.33,0.1,,,,kk_first
P1291,separate_files,weak,54c7c816e5b3,8b3fb2bdd287,,mixed,0.547,S_DISCIPLINE,S_CLINICAL,,bilingual_ru_after_kk,bilingual_ru_after_kk,,8,8,,,837.7,8b3fb2bdd287,translation_marker,ru,1.0,0.1,,,,kk_first
P1292,separate_files,weak,537954a29ca0,3cc0d8d70756,,495a3d96,0.538,S_DISCIPLINE,S_PROCUREMENT,,bilingual_ru_after_kk,bilingual_ru_after_kk,,6,6,,,1416.7,3cc0d8d70756,translation_marker,translation_marker,0.0,0.29,,,,unknown
P1293,separate_files,weak,3cc0d8d70756,2c63bd68bb61,,mixed,0.531,S_PROCUREMENT,S_CLINICAL,,bilingual_ru_after_kk,bilingual_kk_after_ru,,6,6,,,1.6,2c63bd68bb61,translation_marker,ru,1.0,0.0,,,,kk_first
P1294,separate_files,weak,da503dc6091b,8b3fb2bdd287,,mixed,0.431,S_CLINICAL,S_CLINICAL,,bilingual_kk_after_ru,bilingual_ru_after_kk,,8,8,,,675.2,da503dc6091b,translation_marker,ru,0.5,0.0,,,,kk_first
